0,1.0423e-06,-1.7146e-06,-2.7859e-07,2.2443,-0.012313,-0.22024,0.05421,0.44907,-0.66314,0.13966,0.87316,-0.38437,2.0734,0.072417,0.12237,-0.0051713
1,1.0146e-05,-3.2767e-05,-7.565e-06,2.2431,-0.012266,-0.21978,0.055979,0.4463,-0.66377,0.13419,0.87825,-0.38221,2.0725,0.075155,0.12722,-0.0051392
2,7.0041e-05,6.37e-05,-1.2363e-05,2.183,-0.0089881,-0.18277,0.069711,0.45081,-0.6712,-0.18418,0.85894,-0.17997,2.3162,0.10176,0.057735,-0.0022902
3,7.1142e-05,0.00010135,-2.5652e-05,2.2451,-0.01219,-0.2186,0.054961,0.43537,-0.66205,0.11804,0.9009,-0.37816,2.0716,0.088412,0.14479,-0.0061956
4,0.00011397,0.00021076,-1.966e-05,2.2466,-0.012663,-0.21825,0.053104,0.43142,-0.65957,0.10821,0.91377,-0.37649,2.0727,0.095163,0.15172,-0.0070241
5,-0.00023433,0.00059958,4.8873e-05,2.2013,0.07614,-0.17331,0.17076,0.24973,-0.82732,0.065213,0.89932,-0.23896,2.1838,0.15612,0.097936,-0.0038482
6,8.9545e-05,0.00035273,-2.536e-05,2.2492,-0.0141,-0.21779,0.050395,0.42087,-0.65412,0.086797,0.94623,-0.37225,2.0749,0.11095,0.1762,-0.0089848
7,-0.00032745,0.00039355,-5.0144e-05,2.1904,0.088114,-0.17457,0.14626,0.2618,-0.87792,0.073255,0.8853,-0.233,2.1755,0.21418,0.063045,-0.0067122
8,-0.0006405,0.0010191,1.1152e-05,2.2126,0.11209,-0.16585,0.19203,0.17021,-0.92385,0.02712,0.89447,-0.18905,2.2104,0.23593,0.046368,-0.0027091
9,-0.00016025,0.0011641,1.3941e-05,2.1406,0.040959,-0.12188,0.15536,0.26608,-0.74868,-0.22839,0.89286,-0.045541,2.3921,0.12289,0.078977,0.001272
10,-0.00018109,0.0013759,3.2271e-05,2.1478,0.038475,-0.12724,0.15061,0.26998,-0.74473,-0.2132,0.90962,-0.063664,2.3735,0.12766,0.090612,0.00034768
11,-0.0013028,0.0012314,0.00026117,2.2298,0.069744,-0.15155,0.19811,0.15674,-0.85693,-0.040397,0.94609,-0.18669,2.2013,0.21878,0.10988,-0.0025186
12,-0.0014363,0.0015644,0.00031089,2.2319,0.067987,-0.15091,0.19504,0.15331,-0.85372,-0.044951,0.96841,-0.18434,2.1976,0.209,0.12441,-0.0018353
13,-4.5683e-05,0.0020729,4.7083e-05,2.1537,0.033749,-0.12836,0.13921,0.27289,-0.72912,-0.18576,0.93877,-0.075744,2.3612,0.12576,0.10831,-0.0017114
