0,-1.3928e-12,1.065e-12,2.2437e-13,1.8194,0.0053644,0.01304,0.058438,-0.69576,-0.40022,1.3499,0.69522,-0.15858,1.9354,-0.12783,0.17638,0.0032222
1,-5e-05,0.00023,-3.3333e-06,1.8193,0.0051,0.012709,0.059186,-0.6946,-0.40063,1.346,0.7029,-0.15795,1.9339,-0.12831,0.1784,0.0031878
2,-0.00012889,0.00042556,-7e-05,1.8189,0.0047378,0.01154,0.060601,-0.69225,-0.40123,1.3405,0.71446,-0.15824,1.9324,-0.12626,0.18328,0.0029933
3,-0.00019111,0.00081444,-4.2222e-05,1.8206,0.0042711,0.01197,0.059945,-0.69234,-0.4027,1.3387,0.72571,-0.15778,1.9326,-0.12445,0.18634,0.0025022
4,-0.0003044,0.0012111,-4.1114e-05,1.821,0.0033587,0.011609,0.060416,-0.69099,-0.40402,1.3346,0.74192,-0.15815,1.9344,-0.1221,0.18884,0.0026175
5,-0.00042755,0.0016553,-4.6682e-05,1.822,0.0025991,0.01178,0.060357,-0.6898,-0.40546,1.3312,0.75915,-0.15819,1.9351,-0.11944,0.19675,0.0020312
6,-0.00064779,0.0021378,-5.5065e-05,1.8187,0.0026664,0.005919,0.067973,-0.65518,-0.41477,1.3919,0.78284,-0.20554,1.8837,-0.1178,0.20585,0.0030113
7,-0.00074524,0.0026514,-6.0162e-05,1.8203,0.0015367,0.0061551,0.066947,-0.65365,-0.4155,1.3853,0.80217,-0.20524,1.886,-0.11549,0.21295,0.0025472
8,-0.00081887,0.0030973,-0.00015012,1.8237,0.00028917,0.0050492,0.065196,-0.65183,-0.41676,1.3811,0.82284,-0.20646,1.8875,-0.11576,0.22123,0.0016415
9,-0.00093584,0.0036577,-0.0001065,1.8269,-0.00053748,0.0049635,0.062713,-0.64926,-0.41823,1.3762,0.84307,-0.2077,1.8936,-0.11558,0.22752,0.0015818
10,-0.0011041,0.0042634,-0.0001227,1.8283,-0.0020103,0.0039963,0.063083,-0.64542,-0.41926,1.3677,0.8727,-0.2087,1.9039,-0.11201,0.23776,0.0013206
