   0.00000,   0.00000,   0.00000,   0.00000,   2.23670,   0.08595,  -0.05464,   0.45998,  -0.37615,  -0.89827,   0.32509,   0.98002,  -0.11911,   2.54034,   0.14321,  -0.10740,   0.00149
   1.00000,  -0.00015,  -0.00041,   0.00004,   2.23683,   0.08613,  -0.05389,   0.45776,  -0.37682,  -0.89624,   0.32473,   0.98755,  -0.12025,   2.54491,   0.14566,  -0.10246,   0.00130
   2.00000,  -0.00069,  -0.00132,   0.00021,   2.23224,   0.08442,  -0.04977,   0.45978,  -0.38863,  -0.89089,   0.32587,   1.01024,  -0.12208,   2.54744,   0.15510,  -0.09383,  -0.00016
   3.00000,  -0.00137,  -0.00233,   0.00052,   2.22739,   0.08379,  -0.04771,   0.46189,  -0.40021,  -0.88847,   0.31802,   1.03616,  -0.11767,   2.56238,   0.15655,  -0.08662,  -0.00002
   4.00000,  -0.00181,  -0.00277,   0.00059,   2.22393,   0.08315,  -0.04636,   0.46324,  -0.40717,  -0.88548,   0.31530,   1.05258,  -0.11751,   2.54771,   0.16047,  -0.07930,  -0.00105
   5.00000,  -0.00264,  -0.00364,   0.00071,   2.21974,   0.08187,  -0.04251,   0.46116,  -0.42059,  -0.87908,   0.30945,   1.08325,  -0.11174,   2.54854,   0.15234,  -0.06516,  -0.00080
   6.00000,  -0.00343,  -0.00435,   0.00078,   2.21871,   0.07981,  -0.03783,   0.45418,  -0.43892,  -0.87245,   0.31561,   1.12074,  -0.11081,   2.54143,   0.14219,  -0.05167,  -0.00065
   7.00000,  -0.00375,  -0.00467,   0.00081,   2.21728,   0.07767,  -0.03651,   0.45182,  -0.44757,  -0.86873,   0.32064,   1.14005,  -0.11333,   2.52798,   0.14550,  -0.04531,  -0.00009
   8.00000,  -0.00457,  -0.00550,   0.00086,   2.21231,   0.07311,  -0.03357,   0.44864,  -0.46581,  -0.85976,   0.32631,   1.17929,  -0.11423,   2.50713,   0.14749,  -0.03658,   0.00101
   9.00000,  -0.00556,  -0.00667,   0.00086,   2.20322,   0.06803,  -0.03179,   0.44795,  -0.48078,  -0.85117,   0.32733,   1.21667,  -0.10918,   2.49661,   0.14060,  -0.03166,   0.00170
  10.00000,  -0.00607,  -0.00727,   0.00082,   2.19951,   0.06659,  -0.03129,   0.44617,  -0.48997,  -0.84823,   0.32965,   1.23754,  -0.10545,   2.50003,   0.13860,  -0.02844,   0.00222
  11.00000,  -0.00701,  -0.00841,   0.00082,   2.19287,   0.06253,  -0.02942,   0.44085,  -0.50594,  -0.83984,   0.33939,   1.27720,  -0.10325,   2.50040,   0.13241,  -0.02263,   0.00309
  12.00000,  -0.00782,  -0.00938,   0.00077,   2.18767,   0.05839,  -0.02655,   0.43460,  -0.52623,  -0.83305,   0.35575,   1.31709,  -0.09980,   2.50298,   0.12689,  -0.01366,   0.00296
  13.00000,  -0.00819,  -0.00976,   0.00079,   2.18528,   0.05584,  -0.02514,   0.43107,  -0.53662,  -0.82915,   0.36731,   1.33572,  -0.09983,   2.50023,   0.11641,  -0.00186,   0.00262
  14.00000,  -0.00903,  -0.01054,   0.00073,   2.17708,   0.05121,  -0.02277,   0.42698,  -0.55576,  -0.81842,   0.38391,   1.36579,  -0.09403,   2.49720,   0.10359,   0.02050,   0.00191
  15.00000,  -0.00991,  -0.01135,   0.00075,   2.16602,   0.04652,  -0.02002,   0.42682,  -0.58095,  -0.80819,   0.40833,   1.39370,  -0.09562,   2.49473,   0.08995,   0.02660,   0.00233
  16.00000,  -0.01013,  -0.01172,   0.00075,   2.16516,   0.04345,  -0.01818,   0.42241,  -0.59532,  -0.80356,   0.41682,   1.40699,  -0.09059,   2.49978,   0.07908,   0.03259,   0.00213
  17.00000,  -0.01084,  -0.01254,   0.00065,   2.15735,   0.03830,  -0.01675,   0.42104,  -0.62545,  -0.79046,   0.43702,   1.43138,  -0.09059,   2.50141,   0.06384,   0.04987,   0.00217
  18.00000,  -0.01138,  -0.01308,   0.00061,   2.15638,   0.03554,  -0.01426,   0.41433,  -0.66344,  -0.78326,   0.46058,   1.45499,  -0.08850,   2.48984,   0.06410,   0.05882,   0.00210
  19.00000,  -0.01156,  -0.01328,   0.00068,   2.15597,   0.03375,  -0.01274,   0.41175,  -0.68408,  -0.77920,   0.47236,   1.46482,  -0.08658,   2.48102,   0.05199,   0.07607,   0.00179
  20.00000,  -0.01192,  -0.01353,   0.00085,   2.15445,   0.03066,  -0.01045,   0.40868,  -0.73163,  -0.77424,   0.49454,   1.48466,  -0.07423,   2.45273,   0.02573,   0.11523,   0.00106
  21.00000,  -0.01230,  -0.01346,   0.00117,   2.15688,   0.02767,  -0.00648,   0.40311,  -0.78942,  -0.77170,   0.53051,   1.50795,  -0.07387,   2.43701,   0.00420,   0.15275,   0.00020
  22.00000,  -0.01265,  -0.01342,   0.00135,   2.15704,   0.02677,  -0.00419,   0.40336,  -0.82285,  -0.77059,   0.55086,   1.51907,  -0.07509,   2.43087,  -0.01484,   0.16505,  -0.00071
  23.00000,  -0.01309,  -0.01301,   0.00170,   2.16177,   0.02476,   0.00024,   0.39831,  -0.88704,  -0.77280,   0.57915,   1.54000,  -0.06746,   2.43120,  -0.03478,   0.19061,  -0.00185
