0,-3.6046e-07,-3.1657e-06,-5.1657e-07,2.1284,0.030137,-0.11939,0.24446,0.042597,-0.81181,0.32158,0.96976,-0.20409,2.3756,0.14006,-0.047196,-0.0018437
1,-9.9692e-05,-0.00028512,2.3612e-05,2.0992,0.030002,-0.10524,0.27529,0.014772,-0.80714,0.26662,0.97246,-0.17072,2.4313,0.15735,-0.068329,-3.6006e-05
2,-0.00024385,-0.0004984,2.8173e-06,2.1055,0.031116,-0.10718,0.28663,-0.002359,-0.80924,0.28594,0.96644,-0.20071,2.4008,0.16201,-0.050506,-0.00051053
3,-0.00031305,-0.00078538,6.5518e-05,2.0936,0.025638,-0.095055,0.29539,-0.025602,-0.80148,0.25973,1.0113,-0.15489,2.4795,0.16577,-0.076372,0.0009248
4,-0.0011661,-0.0022596,-0.00098058,2.0753,0.023694,-0.10418,0.20606,0.14906,-0.80436,-0.076277,0.9624,0.034631,2.5809,0.16404,-0.11894,0.005439
5,-0.0011215,-0.00241,-0.0010449,2.075,0.024288,-0.10767,0.18187,0.17467,-0.80275,-0.11631,0.97193,0.055346,2.5832,0.17543,-0.11084,0.0053156
6,-0.00040686,-0.001195,9.6993e-05,2.0609,0.025496,-0.080611,0.26903,0.00012296,-0.80396,-0.0028147,1.0644,0.046424,2.5955,0.19811,-0.10131,0.0037175
7,-0.0012779,-0.0020536,0.00032319,2.1007,0.053421,-0.076687,0.34898,-0.15254,-0.83797,0.19906,1.0687,-0.13873,2.4327,0.23405,0.0023098,-0.0033263
8,-0.00074739,-0.0008818,0.00042663,2.2201,0.04115,-0.1846,0.061378,0.25951,-0.71324,0.16552,1.1037,-0.32572,2.0303,0.1259,0.28995,-0.0079278
9,-0.0013473,-0.0018715,-0.00034178,2.1182,0.025015,-0.12769,0.15158,0.18005,-0.76854,-0.013294,1.0539,-0.07185,2.4126,0.16892,0.028095,-0.00042241
10,-0.0012197,-0.0017455,-6.3175e-05,2.1378,0.026254,-0.13477,0.14466,0.17005,-0.74718,0.017934,1.0941,-0.11317,2.3443,0.14896,0.097904,-0.00070929
11,-0.00072452,-0.0011397,0.0004365,2.1266,0.039826,-0.12355,0.12042,0.2481,-0.78862,-0.20325,0.97658,0.027323,2.4817,0.18789,0.0027275,-0.0011869
12,-0.0016638,-0.0024276,-0.00067069,2.1238,0.019146,-0.13885,0.094003,0.27758,-0.74265,-0.14553,1.0893,0.0071588,2.4432,0.15171,0.042367,0.0039545
