0;0.0956946;-0.255192;-0.136015;0.00358798;-0.256451;0.0970723;
1;0.0956946;-0.255192;-0.136015;0.00358798;-0.256451;0.0970723;
2;0.097555;-0.25629;-0.135035;0.00389342;-0.256749;0.0974345;
3;0.097555;-0.25629;-0.135035;0.00389342;-0.256749;0.0974345;
4;0.100172;-0.253297;-0.135442;0.00553496;-0.256206;0.096614;
5;0.100172;-0.253297;-0.135442;0.00553496;-0.256206;0.096614;
6;0.100172;-0.253297;-0.135442;0.00553496;-0.256206;0.096614;
7;0.100172;-0.253297;-0.135442;0.00553496;-0.256206;0.096614;
8;0.104697;-0.251842;-0.13317;0.0077591;-0.255904;0.0979176;
9;0.108856;-0.250371;-0.13229;0.0102351;-0.256626;0.0980345;
10;0.108856;-0.250371;-0.13229;0.0102351;-0.256626;0.0980345;
11;0.108856;-0.250371;-0.13229;0.0102351;-0.256626;0.0980345;
12;0.108856;-0.250371;-0.13229;0.0102351;-0.256626;0.0980345;
13;0.11296;-0.248301;-0.128732;0.0129755;-0.256357;0.100948;
14;0.124317;-0.239346;-0.119727;0.0178864;-0.254925;0.106646;
15;0.124317;-0.239346;-0.119727;0.0178864;-0.254925;0.106646;
16;0.124317;-0.239346;-0.119727;0.0178864;-0.254925;0.106646;
17;0.138111;-0.229957;-0.112884;0.0238793;-0.254498;0.108844;
18;0.138111;-0.229957;-0.112884;0.0238793;-0.254498;0.108844;
19;0.153304;-0.219095;-0.102958;0.0306539;-0.255021;0.112637;
20;0.153304;-0.219095;-0.102958;0.0306539;-0.255021;0.112637;
21;0.153304;-0.219095;-0.102958;0.0306539;-0.255021;0.112637;
22;0.153304;-0.219095;-0.102958;0.0306539;-0.255021;0.112637;
23;0.169786;-0.206852;-0.0945013;0.0399567;-0.254971;0.11441;
24;0.169786;-0.206852;-0.0945013;0.0399567;-0.254971;0.11441;
25;0.169786;-0.206852;-0.0945013;0.0399567;-0.254971;0.11441;
26;0.185923;-0.194841;-0.0818042;0.0484037;-0.254315;0.119109;
27;0.185923;-0.194841;-0.0818042;0.0484037;-0.254315;0.119109;
28;0.209921;-0.176557;-0.0551689;0.0623783;-0.252073;0.132829;
29;0.209921;-0.176557;-0.0551689;0.0623783;-0.252073;0.132829;
30;0.231316;-0.157461;-0.0329587;0.0768553;-0.245801;0.143543;
31;0.231316;-0.157461;-0.0329587;0.0768553;-0.245801;0.143543;
32;0.248686;-0.138841;-0.00968519;0.0894938;-0.240417;0.155103;
33;0.248686;-0.138841;-0.00968519;0.0894938;-0.240417;0.155103;
34;0.248686;-0.138841;-0.00968519;0.0894938;-0.240417;0.155103;
35;0.248686;-0.138841;-0.00968519;0.0894938;-0.240417;0.155103;
36;0.266712;-0.118243;0.0109277;0.103875;-0.232503;0.163386;
37;0.266712;-0.118243;0.0109277;0.103875;-0.232503;0.163386;
38;0.282636;-0.0984011;0.0303747;0.118958;-0.225282;0.171532;
39;0.282636;-0.0984011;0.0303747;0.118958;-0.225282;0.171532;
40;0.282636;-0.0984011;0.0303747;0.118958;-0.225282;0.171532;
41;0.300487;-0.0714071;0.0595502;0.137004;-0.210868;0.188542;
42;0.300487;-0.0714071;0.0595502;0.137004;-0.210868;0.188542;
43;0.300487;-0.0714071;0.0595502;0.137004;-0.210868;0.188542;
44;0.314668;-0.0486845;0.0811572;0.154371;-0.20234;0.197387;
45;0.326059;-0.0277317;0.0998957;0.170456;-0.193344;0.205607;
46;0.326059;-0.0277317;0.0998957;0.170456;-0.193344;0.205607;
47;0.337053;-0.00971032;0.110194;0.185444;-0.179159;0.21563;
48;0.337053;-0.00971032;0.110194;0.185444;-0.179159;0.21563;
49;0.337053;-0.00971032;0.110194;0.185444;-0.179159;0.21563;
50;0.337053;-0.00971032;0.110194;0.185444;-0.179159;0.21563;
51;0.349622;0.00706181;0.114791;0.201211;-0.163304;0.223256;
52;0.369246;0.0349829;0.117271;0.227355;-0.138379;0.229641;
53;0.369246;0.0349829;0.117271;0.227355;-0.138379;0.229641;
54;0.369246;0.0349829;0.117271;0.227355;-0.138379;0.229641;
55;0.38903;0.0619706;0.110132;0.251924;-0.10962;0.230852;
56;0.38903;0.0619706;0.110132;0.251924;-0.10962;0.230852;
57;0.38903;0.0619706;0.110132;0.251924;-0.10962;0.230852;
58;0.38903;0.0619706;0.110132;0.251924;-0.10962;0.230852;
59;0.393337;0.0802118;0.127013;0.258528;-0.099175;0.238644;
60;0.394154;0.098861;0.130265;0.268543;-0.0844775;0.246126;
61;0.394154;0.098861;0.130265;0.268543;-0.0844775;0.246126;
62;0.394154;0.098861;0.130265;0.268543;-0.0844775;0.246126;
63;0.394154;0.098861;0.130265;0.268543;-0.0844775;0.246126;
64;0.395283;0.11642;0.124857;0.278602;-0.0664875;0.250337;
65;0.390371;0.130707;0.0995388;0.29105;-0.0444876;0.248726;
66;0.390371;0.130707;0.0995388;0.29105;-0.0444876;0.248726;
67;0.390371;0.130707;0.0995388;0.29105;-0.0444876;0.248726;
68;0.390037;0.162517;0.140769;0.306819;-0.0474893;0.249336;
69;0.390037;0.162517;0.140769;0.306819;-0.0474893;0.249336;
70;0.390037;0.162517;0.140769;0.306819;-0.0474893;0.249336;
71;0.38725;0.182876;0.167281;0.299169;-0.0296709;0.266681;
72;0.38725;0.182876;0.167281;0.299169;-0.0296709;0.266681;
73;0.385842;0.199037;0.181414;0.296579;-0.0142627;0.278111;
74;0.385842;0.199037;0.181414;0.296579;-0.0142627;0.278111;
75;0.385842;0.199037;0.181414;0.296579;-0.0142627;0.278111;
76;0.385118;0.214703;0.187123;0.29752;-3.44776e-05;0.282145;
77;0.385118;0.214703;0.187123;0.29752;-3.44776e-05;0.282145;
78;0.385007;0.232793;0.186926;0.299414;0.0185628;0.284874;
79;0.385007;0.232793;0.186926;0.299414;0.0185628;0.284874;
80;0.385672;0.251028;0.184453;0.303437;0.0363659;0.284315;
81;0.385672;0.251028;0.184453;0.303437;0.0363659;0.284315;
82;0.385672;0.251028;0.184453;0.303437;0.0363659;0.284315;
83;0.385672;0.251028;0.184453;0.303437;0.0363659;0.284315;
84;0.385881;0.266147;0.181307;0.306352;0.0517624;0.283918;
85;0.385881;0.266147;0.181307;0.306352;0.0517624;0.283918;
86;0.385881;0.266147;0.181307;0.306352;0.0517624;0.283918;
87;0.387127;0.279583;0.176025;0.30999;0.0664593;0.282997;
88;0.387921;0.290695;0.169957;0.311049;0.0807339;0.283191;
89;0.387921;0.290695;0.169957;0.311049;0.0807339;0.283191;
90;0.388151;0.302794;0.162837;0.311205;0.0967382;0.282983;
91;0.388151;0.302794;0.162837;0.311205;0.0967382;0.282983;
92;0.388151;0.302794;0.162837;0.311205;0.0967382;0.282983;
93;0.388582;0.312071;0.154399;0.312521;0.108683;0.279551;
94;0.388582;0.312071;0.154399;0.312521;0.108683;0.279551;
95;0.389141;0.31827;0.146738;0.312767;0.117603;0.276024;
96;0.389141;0.31827;0.146738;0.312767;0.117603;0.276024;
97;0.389141;0.31827;0.146738;0.312767;0.117603;0.276024;
98;0.389141;0.31827;0.146738;0.312767;0.117603;0.276024;
99;0.39021;0.323745;0.139685;0.314258;0.123697;0.270172;
0;0.0244888;-0.315028;-0.145563;-0.0567824;-0.278851;0.0887472;
1;0.0254868;-0.315718;-0.145588;-0.0545466;-0.278891;0.0890462;
2;0.0254868;-0.315718;-0.145588;-0.0545466;-0.278891;0.0890462;
3;0.0254868;-0.315718;-0.145588;-0.0545466;-0.278891;0.0890462;
4;0.0271209;-0.315473;-0.146618;-0.0533233;-0.279583;0.0880214;
5;0.0271209;-0.315473;-0.146618;-0.0533233;-0.279583;0.0880214;
6;0.0297431;-0.314185;-0.147513;-0.0513424;-0.279707;0.0871167;
7;0.0329422;-0.313647;-0.145863;-0.0489443;-0.278757;0.0884275;
8;0.0329422;-0.313647;-0.145863;-0.0489443;-0.278757;0.0884275;
9;0.0374232;-0.312001;-0.14364;-0.0464828;-0.277843;0.0900433;
10;0.0374232;-0.312001;-0.14364;-0.0464828;-0.277843;0.0900433;
11;0.039323;-0.312298;-0.141389;-0.0446985;-0.277854;0.0922101;
12;0.039323;-0.312298;-0.141389;-0.0446985;-0.277854;0.0922101;
13;0.039323;-0.312298;-0.141389;-0.0446985;-0.277854;0.0922101;
14;0.0436015;-0.310878;-0.138054;-0.0429648;-0.277748;0.0948056;
15;0.0508029;-0.309167;-0.137765;-0.0388588;-0.277247;0.0940898;
16;0.0508029;-0.309167;-0.137765;-0.0388588;-0.277247;0.0940898;
17;0.0508029;-0.309167;-0.137765;-0.0388588;-0.277247;0.0940898;
18;0.0568352;-0.308439;-0.135272;-0.0360338;-0.276418;0.0953033;
19;0.0568352;-0.308439;-0.135272;-0.0360338;-0.276418;0.0953033;
20;0.0659992;-0.305181;-0.133153;-0.0330666;-0.277319;0.0953735;
21;0.0659992;-0.305181;-0.133153;-0.0330666;-0.277319;0.0953735;
22;0.0747829;-0.302023;-0.12899;-0.0303374;-0.276171;0.0970548;
23;0.0747829;-0.302023;-0.12899;-0.0303374;-0.276171;0.0970548;
24;0.082141;-0.297951;-0.122911;-0.0281083;-0.275596;0.101054;
25;0.0974687;-0.291287;-0.112185;-0.0243549;-0.275145;0.106248;
26;0.0974687;-0.291287;-0.112185;-0.0243549;-0.275145;0.106248;
27;0.0974687;-0.291287;-0.112185;-0.0243549;-0.275145;0.106248;
28;0.112245;-0.285035;-0.103836;-0.0201806;-0.275318;0.108729;
29;0.112245;-0.285035;-0.103836;-0.0201806;-0.275318;0.108729;
30;0.126474;-0.27489;-0.0940386;-0.0148861;-0.277089;0.112909;
31;0.142634;-0.263006;-0.08348;-0.00844043;-0.275905;0.116082;
32;0.142634;-0.263006;-0.08348;-0.00844043;-0.275905;0.116082;
33;0.142634;-0.263006;-0.08348;-0.00844043;-0.275905;0.116082;
34;0.180085;-0.229267;-0.0487893;0.0110928;-0.270632;0.131614;
35;0.180085;-0.229267;-0.0487893;0.0110928;-0.270632;0.131614;
36;0.180085;-0.229267;-0.0487893;0.0110928;-0.270632;0.131614;
37;0.203512;-0.209885;-0.0305322;0.0264625;-0.265851;0.137801;
38;0.203512;-0.209885;-0.0305322;0.0264625;-0.265851;0.137801;
39;0.222425;-0.192883;-0.0109334;0.0402698;-0.261783;0.146823;
40;0.235847;-0.176657;0.0101114;0.0515915;-0.259014;0.158712;
41;0.235847;-0.176657;0.0101114;0.0515915;-0.259014;0.158712;
42;0.235847;-0.176657;0.0101114;0.0515915;-0.259014;0.158712;
43;0.249531;-0.159922;0.0289377;0.0648798;-0.254423;0.169608;
44;0.249531;-0.159922;0.0289377;0.0648798;-0.254423;0.169608;
