0;-0.037887;-0.29487;-0.082766;-0.0811565;-0.231178;0.155741;
1;-0.037887;-0.29487;-0.082766;-0.0811565;-0.231178;0.155741;
2;-0.0396168;-0.29597;-0.0811422;-0.080059;-0.230166;0.157288;
3;-0.0396168;-0.29597;-0.0811422;-0.080059;-0.230166;0.157288;
4;-0.0361326;-0.296496;-0.0808866;-0.0785845;-0.228698;0.156634;
5;-0.0361326;-0.296496;-0.0808866;-0.0785845;-0.228698;0.156634;
6;-0.0342178;-0.298913;-0.0804063;-0.0781255;-0.227947;0.155921;
7;-0.0342178;-0.298913;-0.0804063;-0.0781255;-0.227947;0.155921;
8;-0.0351167;-0.299299;-0.0812215;-0.0788769;-0.226;0.15442;
9;-0.0351167;-0.299299;-0.0812215;-0.0788769;-0.226;0.15442;
10;-0.0341611;-0.298866;-0.0807723;-0.0820533;-0.223976;0.153562;
11;-0.0341611;-0.298866;-0.0807723;-0.0820533;-0.223976;0.153562;
12;-0.036281;-0.300972;-0.0802532;-0.0817359;-0.22437;0.154013;
13;-0.036281;-0.300972;-0.0802532;-0.0817359;-0.22437;0.154013;
14;-0.0351162;-0.300849;-0.0789421;-0.0808793;-0.224629;0.155389;
15;-0.038397;-0.301971;-0.0778213;-0.0809105;-0.224733;0.156788;
16;-0.038397;-0.301971;-0.0778213;-0.0809105;-0.224733;0.156788;
17;-0.038397;-0.301971;-0.0778213;-0.0809105;-0.224733;0.156788;
18;-0.0394666;-0.302662;-0.0767345;-0.0822437;-0.224237;0.157433;
19;-0.0356723;-0.303373;-0.0753276;-0.0817288;-0.224343;0.158013;
20;-0.0356723;-0.303373;-0.0753276;-0.0817288;-0.224343;0.158013;
21;-0.0331275;-0.304879;-0.0746869;-0.0811597;-0.225364;0.15809;
22;-0.0331275;-0.304879;-0.0746869;-0.0811597;-0.225364;0.15809;
23;-0.0331275;-0.304879;-0.0746869;-0.0811597;-0.225364;0.15809;
24;-0.0252357;-0.305972;-0.0723853;-0.0829718;-0.225971;0.158008;
25;-0.00918744;-0.307794;-0.0675952;-0.0807883;-0.2265;0.158412;
26;-0.00918744;-0.307794;-0.0675952;-0.0807883;-0.2265;0.158412;
27;-0.00314186;-0.312049;-0.0636798;-0.0810068;-0.22728;0.158955;
28;-0.00314186;-0.312049;-0.0636798;-0.0810068;-0.22728;0.158955;
29;0.0119594;-0.31083;-0.0587234;-0.0812032;-0.227813;0.158633;
30;0.0287719;-0.307678;-0.0526032;-0.0803015;-0.228298;0.158624;
31;0.0287719;-0.307678;-0.0526032;-0.0803015;-0.228298;0.158624;
32;0.0438954;-0.306786;-0.0466187;-0.0781327;-0.229722;0.158284;
33;0.0438954;-0.306786;-0.0466187;-0.0781327;-0.229722;0.158284;
34;0.0593365;-0.30443;-0.0388827;-0.0771026;-0.230088;0.15777;
35;0.0593365;-0.30443;-0.0388827;-0.0771026;-0.230088;0.15777;
36;0.0932187;-0.295425;-0.01292;-0.078649;-0.233379;0.158622;
37;0.0932187;-0.295425;-0.01292;-0.078649;-0.233379;0.158622;
38;0.116053;-0.290291;-0.00432797;-0.068749;-0.249504;0.159987;
39;0.116053;-0.290291;-0.00432797;-0.068749;-0.249504;0.159987;
40;0.136232;-0.28083;0.00952765;-0.0605616;-0.254962;0.162557;
41;0.136232;-0.28083;0.00952765;-0.0605616;-0.254962;0.162557;
42;0.148283;-0.272157;0.0257619;-0.0585269;-0.254949;0.166291;
43;0.165092;-0.264024;0.0409596;-0.0481162;-0.250513;0.17201;
44;0.165092;-0.264024;0.0409596;-0.0481162;-0.250513;0.17201;
45;0.219884;-0.244305;0.0635404;-0.0032721;-0.264628;0.175804;
46;0.219884;-0.244305;0.0635404;-0.0032721;-0.264628;0.175804;
47;0.247729;-0.22719;0.0747312;0.0218067;-0.269383;0.174699;
48;0.247729;-0.22719;0.0747312;0.0218067;-0.269383;0.174699;
49;0.267895;-0.218631;0.0834333;0.0394019;-0.275924;0.169008;
50;0.267895;-0.218631;0.0834333;0.0394019;-0.275924;0.169008;
51;0.284006;-0.204919;0.0996955;0.0588672;-0.284963;0.175327;
52;0.284006;-0.204919;0.0996955;0.0588672;-0.284963;0.175327;
53;0.28687;-0.198355;0.115597;0.0645074;-0.288698;0.187761;
54;0.28687;-0.198355;0.115597;0.0645074;-0.288698;0.187761;
55;0.287798;-0.182346;0.142493;0.0648573;-0.281364;0.200006;
56;0.287798;-0.182346;0.142493;0.0648573;-0.281364;0.200006;
57;0.285626;-0.178128;0.155043;0.0634473;-0.277177;0.21538;
58;0.305976;-0.165389;0.162638;0.0876014;-0.270153;0.227071;
59;0.305976;-0.165389;0.162638;0.0876014;-0.270153;0.227071;
60;0.298957;-0.161826;0.171168;0.079426;-0.26955;0.226088;
61;0.298957;-0.161826;0.171168;0.079426;-0.26955;0.226088;
62;0.302173;-0.159037;0.174499;0.081994;-0.268618;0.22275;
63;0.302173;-0.159037;0.174499;0.081994;-0.268618;0.22275;
64;0.319574;-0.148549;0.180709;0.103533;-0.268664;0.222106;
65;0.319574;-0.148549;0.180709;0.103533;-0.268664;0.222106;
66;0.326025;-0.135922;0.186558;0.115532;-0.264119;0.232085;
67;0.326025;-0.135922;0.186558;0.115532;-0.264119;0.232085;
68;0.328511;-0.133694;0.194332;0.118073;-0.26193;0.240007;
69;0.328511;-0.133694;0.194332;0.118073;-0.26193;0.240007;
70;0.327765;-0.126855;0.199539;0.120024;-0.257981;0.249181;
71;0.327765;-0.126855;0.199539;0.120024;-0.257981;0.249181;
72;0.324611;-0.124383;0.203949;0.117272;-0.255399;0.255526;
73;0.324611;-0.124383;0.203949;0.117272;-0.255399;0.255526;
74;0.324832;-0.116757;0.208926;0.118474;-0.249561;0.259859;
75;0.369443;-0.0895638;0.200956;0.178144;-0.239438;0.262251;
76;0.369443;-0.0895638;0.200956;0.178144;-0.239438;0.262251;
77;0.358535;-0.102315;0.202034;0.157679;-0.239624;0.262182;
78;0.358535;-0.102315;0.202034;0.157679;-0.239624;0.262182;
79;0.358535;-0.102315;0.202034;0.157679;-0.239624;0.262182;
80;0.350977;-0.109156;0.204939;0.144293;-0.237901;0.264281;
81;0.353735;-0.101071;0.206981;0.145761;-0.227038;0.267757;
82;0.353735;-0.101071;0.206981;0.145761;-0.227038;0.267757;
83;0.349312;-0.111757;0.204748;0.134734;-0.225245;0.26713;
84;0.349312;-0.111757;0.204748;0.134734;-0.225245;0.26713;
85;0.349312;-0.111757;0.204748;0.134734;-0.225245;0.26713;
86;0.388006;-0.0862357;0.193095;0.17413;-0.204855;0.24788;
87;0.388006;-0.0862357;0.193095;0.17413;-0.204855;0.24788;
88;0.39483;-0.0785983;0.192369;0.182239;-0.198888;0.248496;
89;0.39483;-0.0785983;0.192369;0.182239;-0.198888;0.248496;
90;0.39483;-0.0785983;0.192369;0.182239;-0.198888;0.248496;
91;0.383488;-0.086213;0.195284;0.170547;-0.204244;0.254777;
92;0.383136;-0.0865142;0.195091;0.169048;-0.203955;0.251559;
93;0.383136;-0.0865142;0.195091;0.169048;-0.203955;0.251559;
94;0.383792;-0.0881325;0.194577;0.168237;-0.204158;0.248324;
95;0.383792;-0.0881325;0.194577;0.168237;-0.204158;0.248324;
96;0.383792;-0.0881325;0.194577;0.168237;-0.204158;0.248324;
97;0.38576;-0.0873198;0.193547;0.170132;-0.203678;0.246273;
98;0.381779;-0.0907693;0.197568;0.173529;-0.218973;0.252435;
99;0.381779;-0.0907693;0.197568;0.173529;-0.218973;0.252435;
0;-0.0355662;-0.315741;-0.0728472;-0.0784956;-0.236164;0.160904;
1;-0.0371477;-0.315409;-0.0731082;-0.0804802;-0.235986;0.16062;
2;-0.0371477;-0.315409;-0.0731082;-0.0804802;-0.235986;0.16062;
3;-0.0345239;-0.314278;-0.0729464;-0.0811814;-0.235443;0.160341;
4;-0.0352834;-0.31607;-0.0730294;-0.0810357;-0.234978;0.159663;
