0,1.77154,1.74421,0.957642,-2.48318,0.0748612,0.0886307,-0.00736186,1.65024,0.0752849,-0.0760206,0.0699541,0.420492
1,1.77116,1.74469,0.958789,-2.48877,0.07174,0.0908125,-0.00758084,1.63597,0.0709569,0.172119,0.068813,0.455072
2,1.77116,1.74469,0.958789,-2.48877,0.07174,0.0908125,-0.00758084,1.63597,0.0709569,0.172119,0.068813,0.455072
3,1.77114,1.74371,0.958226,-2.48649,0.0749428,0.0898924,-0.00743053,1.64176,0.0742592,0.169141,0.0689827,0.443914
4,1.77135,1.74302,0.95853,-2.48377,0.079326,0.0891465,-0.007276,1.63747,0.0662284,0.150854,0.0670451,0.465017
5,1.77135,1.74302,0.95853,-2.48377,0.079326,0.0891465,-0.007276,1.63747,0.0662284,0.150854,0.0670451,0.465017
6,1.77127,1.74324,0.958149,-2.48942,0.0785127,0.0910035,-0.00736613,1.6475,0.0668074,0.246786,0.0689234,0.49162
7,1.77149,1.74249,0.957109,-2.4877,0.0813366,0.0917677,-0.00733837,1.65897,0.065559,0.27389,0.0645165,0.475177
8,1.77089,1.74131,0.957027,-2.4881,0.0846108,0.0892857,-0.00704512,1.64755,0.0591084,0.100656,0.064975,0.489403
9,1.77089,1.74131,0.957027,-2.4881,0.0846108,0.0892857,-0.00704512,1.64755,0.0591084,0.100656,0.064975,0.489403
10,1.77075,1.74177,0.957461,-2.48512,0.0837381,0.0904423,-0.00720801,1.64167,0.0558305,0.127969,0.0652458,0.523993
11,1.77059,1.74167,0.958604,-2.48469,0.0850318,0.088788,-0.00708789,1.63736,0.0486122,0.177405,0.0656433,0.53386
12,1.77035,1.74156,0.959889,-2.48172,0.0853894,0.0897303,-0.00722508,1.63873,0.0464361,0.110554,0.0651422,0.566126
13,1.77035,1.74156,0.959889,-2.48172,0.0853894,0.0897303,-0.00722508,1.63873,0.0464361,0.110554,0.0651422,0.566126
14,1.77038,1.7408,0.961155,-2.47857,0.0856008,0.0878593,-0.00713324,1.61154,0.10521,0.0286909,0.065595,0.49321
15,1.76985,1.73872,0.964801,-2.46571,0.090054,0.0825167,-0.00683869,1.61849,0.0685839,0.0271619,0.066387,0.531126
16,1.76971,1.73672,0.966922,-2.45947,0.0912183,0.0807267,-0.00676349,1.61366,0.0575175,-0.0260232,0.0648742,0.5607
17,1.76923,1.73205,0.972013,-2.43369,0.100314,0.0739889,-0.00637189,1.60462,0.0419206,-0.0811928,0.0663604,0.601675
18,1.76963,1.72649,0.974772,-2.40659,0.103296,0.0741526,-0.00661507,1.59426,0.0490383,-0.153058,0.0662645,0.580536
19,1.76959,1.72211,0.972345,-2.38219,0.0930147,0.0910309,-0.0086686,1.59248,0.0569461,-0.216789,0.0582726,0.592655
20,1.76959,1.72211,0.972345,-2.38219,0.0930147,0.0910309,-0.0086686,1.59248,0.0569461,-0.216789,0.0582726,0.592655
21,1.77451,1.714,0.965227,-2.36857,0.109832,0.0938203,-0.00841361,1.60702,0.14888,-0.228622,0.0511574,0.492855
22,1.7784,1.71136,0.961141,-2.35587,0.108018,0.0942552,-0.00853523,1.62859,0.175949,-0.271459,0.0484385,0.458465
23,1.78557,1.70563,0.953656,-2.31501,0.126811,0.0788247,-0.00690953,1.62105,0.17865,-0.331841,0.0459129,0.473233
24,1.78557,1.70563,0.953656,-2.31501,0.126811,0.0788247,-0.00690953,1.62105,0.17865,-0.331841,0.0459129,0.473233
25,1.78818,1.69944,0.951003,-2.28503,0.138508,0.0760001,-0.00661511,1.67484,0.234795,-0.281959,0.0511846,0.401852
26,1.79297,1.68784,0.951923,-2.21401,0.161757,0.0810273,-0.00711952,1.66817,0.197643,-0.198,0.0450271,0.477285
27,1.79569,1.68684,0.952115,-2.1489,0.163605,0.0818326,-0.00765259,1.74752,0.299422,0.0110938,0.0276141,0.306036
28,1.79569,1.68684,0.952115,-2.1489,0.163605,0.0818326,-0.00765259,1.74752,0.299422,0.0110938,0.0276141,0.306036
29,1.79374,1.6854,0.957188,-2.09131,0.14479,0.0681969,-0.00721201,1.76042,0.329887,-0.0117439,0.0267739,0.270986
30,1.80042,1.6817,0.960317,-1.9506,0.130522,0.0628651,-0.00764482,1.69233,0.456172,-0.554029,0.0937195,0.136843
31,1.80963,1.67787,0.967037,-1.73109,0.144086,0.0671305,-0.00883536,1.62059,0.353858,-0.10111,0.0765827,0.342168
32,1.80963,1.67787,0.967037,-1.73109,0.144086,0.0671305,-0.00883536,1.62059,0.353858,-0.10111,0.0765827,0.342168
33,1.81606,1.67512,0.974359,-1.60743,0.156041,0.0419641,-0.00549577,1.59527,0.298972,0.0342491,0.0688922,0.405085
34,1.82792,1.67834,0.997347,-1.4979,0.209428,0.0589361,-0.00712267,1.53075,0.379901,0.143623,0.0616894,0.297596
35,1.82792,1.67834,0.997347,-1.4979,0.209428,0.0589361,-0.00712267,1.53075,0.379901,0.143623,0.0616894,0.297596
36,1.82873,1.67455,0.99153,-1.43108,0.212207,0.0548329,-0.00648872,1.50873,0.385377,0.153029,0.0534566,0.291659
37,1.83582,1.65549,0.986604,-1.34134,0.244987,0.0345291,-0.00364074,1.4914,0.409418,0.455608,0.0488332,0.240035
38,1.8392,1.64959,0.988693,-1.23316,0.254849,0.00686114,-0.00066401,1.4612,0.308018,0.401813,0.0372325,0.33734
39,1.8392,1.64959,0.988693,-1.23316,0.254849,0.00686114,-0.00066401,1.4612,0.308018,0.401813,0.0372325,0.33734
40,1.84245,1.64508,0.990367,-1.16496,0.254902,0.00500171,-0.000460405,1.44419,0.207375,0.42902,0.0284444,0.507388
41,1.84665,1.64139,0.991273,-1.10683,0.255919,0.00960389,-0.000846534,1.43371,0.129182,0.34162,0.0265988,0.556159
42,1.84654,1.63903,0.993772,-1.12059,0.263241,0.0220479,-0.0019422,1.4305,0.16241,0.337371,0.0294381,0.550128
43,1.84654,1.63903,0.993772,-1.12059,0.263241,0.0220479,-0.0019422,1.4305,0.16241,0.337371,0.0294381,0.550128
44,1.84429,1.62798,0.995295,-1.16337,0.232065,0.0712379,-0.00755622,1.41452,0.247903,0.223472,0.0272422,0.450059
45,1.84137,1.61733,0.99456,-1.23811,0.219571,0.14119,-0.0170174,1.4081,0.352303,0.0564439,0.0201901,0.354089
46,1.83768,1.61808,0.993836,-1.20173,0.215698,0.136412,-0.0163885,1.40492,0.357236,0.108385,0.000677351,0.322915
47,1.83768,1.61808,0.993836,-1.20173,0.215698,0.136412,-0.0163885,1.40492,0.357236,0.108385,0.000677351,0.322915
48,1.83428,1.61918,0.992635,-1.17031,0.212171,0.130563,-0.0155517,1.41044,0.331258,0.208092,-0.0023521,0.357901
49,1.83043,1.62025,0.99029,-1.15955,0.206547,0.131811,-0.0156936,1.42226,0.341461,0.213942,-0.0012608,0.336597
50,1.82814,1.6132,0.994303,-1.12088,0.197491,0.122535,-0.0149961,1.43857,0.291134,0.272949,0.00367534,0.364382
51,1.82808,1.61158,0.999629,-1.1334,0.194528,0.141139,-0.0169684,1.44305,0.311814,0.294165,0.00226404,0.359969
52,1.82554,1.61337,0.99869,-1.1262,0.198589,0.136253,-0.0162337,1.45503,0.307117,0.355602,0.0067084,0.3626
53,1.82519,1.61357,0.998685,-1.12989,0.195357,0.140484,-0.0169742,1.45457,0.31483,0.332821,0.00891824,0.341875
54,1.82519,1.61357,0.998685,-1.12989,0.195357,0.140484,-0.0169742,1.45457,0.31483,0.332821,0.00891824,0.341875
55,1.82514,1.61358,0.998071,-1.12069,0.196013,0.139091,-0.0166847,1.45205,0.302402,0.298982,0.00709729,0.337839
56,1.82448,1.61419,0.997276,-1.11721,0.195759,0.141705,-0.0170053,1.4534,0.29188,0.294143,0.00790743,0.359711
57,1.8318,1.61461,1.0016,-1.1113,0.228476,0.127362,-0.0139633,1.42685,0.251727,0.316702,0.0106535,0.386343
58,1.8318,1.61461,1.0016,-1.1113,0.228476,0.127362,-0.0139633,1.42685,0.251727,0.316702,0.0106535,0.386343
59,1.83624,1.61656,1.0017,-1.08748,0.238342,0.112114,-0.0116499,1.41252,0.185159,0.303508,0.0228379,0.447372
60,1.83989,1.62007,1.00322,-1.05729,0.244339,0.0917391,-0.00899212,1.42145,0.131046,0.364017,0.0321986,0.503399
61,1.83989,1.62007,1.00322,-1.05729,0.244339,0.0917391,-0.00899212,1.42145,0.131046,0.364017,0.0321986,0.503399
62,1.84032,1.62141,0.993558,-1.05175,0.264807,0.0499327,-0.00437953,1.47708,0.126707,0.560116,0.0515525,0.588323
63,1.84326,1.62125,0.990966,-1.03434,0.267057,0.0365894,-0.00305425,1.48928,0.0850246,0.592468,0.0621988,0.636319
64,1.84214,1.62396,0.986942,-1.05205,0.271067,0.0228182,-0.00188929,1.49341,0.11143,0.653186,0.0615887,0.627549
65,1.83738,1.63131,0.987056,-1.16792,0.270211,0.0781043,-0.00735127,1.46396,0.128048,0.436306,0.0586169,0.610607
66,1.83738,1.63131,0.987056,-1.16792,0.270211,0.0781043,-0.00735127,1.46396,0.128048,0.436306,0.0586169,0.610607
67,1.83315,1.66087,0.992956,-1.18041,0.256388,0.0204811,-0.00201361,1.47156,0.0608436,0.478993,0.0605542,0.644312
68,1.83228,1.66843,0.993016,-1.1921,0.247758,0.00305968,-0.000310971,1.48041,0.048186,0.521056,0.0634475,0.617766
69,1.83228,1.66843,0.993016,-1.1921,0.247758,0.00305968,-0.000310971,1.48041,0.048186,0.521056,0.0634475,0.617766
70,1.84106,1.67097,0.999515,-1.25502,0.207241,0.0166052,-0.00191914,1.51035,0.0299761,0.528017,0.0675346,0.666625
71,1.83769,1.67099,0.984741,-1.40604,0.187768,0.0285473,-0.00343737,1.52896,0.0580993,0.456953,0.0591981,0.635327
72,1.83148,1.67702,0.972814,-1.58203,0.171184,0.0390099,-0.00467728,1.56028,0.137749,0.397691,0.0631298,0.579542
73,1.83148,1.67702,0.972814,-1.58203,0.171184,0.0390099,-0.00467728,1.56028,0.137749,0.397691,0.0631298,0.579542
74,1.82574,1.66709,0.969213,-1.76542,0.151318,0.0791277,-0.0095881,1.6091,0.209732,0.368542,0.0645066,0.520251
75,1.8233,1.6683,0.965813,-1.86008,0.140885,0.0791332,-0.00953569,1.62237,0.255723,0.36965,0.0613165,0.440986
76,1.82084,1.66944,0.962823,-1.94045,0.130829,0.0884139,-0.0104878,1.64183,0.226774,0.311452,0.040169,0.480527
77,1.82084,1.66944,0.962823,-1.94045,0.130829,0.0884139,-0.0104878,1.64183,0.226774,0.311452,0.040169,0.480527
78,1.81965,1.6723,0.960185,-2.01934,0.125315,0.0919059,-0.0106151,1.65097,0.22512,0.303005,0.044175,0.485076
79,1.81921,1.67723,0.959175,-2.086,0.125667,0.0910245,-0.0100178,1.63555,0.160683,0.22403,0.0612743,0.550767
80,1.81928,1.68255,0.958522,-2.14823,0.126796,0.0874386,-0.009145,1.62205,0.163988,0.157266,0.063633,0.544968
81,1.81928,1.68255,0.958522,-2.14823,0.126796,0.0874386,-0.009145,1.62205,0.163988,0.157266,0.063633,0.544968
82,1.8188,1.68689,0.95916,-2.20436,0.124883,0.0921361,-0.00919532,1.61814,0.187933,0.213597,0.0624883,0.460464
83,1.81538,1.6895,0.962611,-2.25683,0.116118,0.0815491,-0.00802187,1.61104,0.180161,0.320479,0.0610029,0.434169
84,1.80978,1.69352,0.9633,-2.30711,0.0975882,0.078547,-0.00774749,1.58788,0.122645,0.0666523,0.0645731,0.497563
85,1.80647,1.6959,0.962322,-2.29589,0.0917259,0.074117,-0.00752921,1.57885,0.0880868,0.125572,0.0652428,0.528776
86,1.80167,1.70035,0.96702,-2.30422,0.0806168,0.0719062,-0.00764269,1.58073,0.0513093,0.121213,0.0622196,0.517626
87,1.80167,1.70035,0.96702,-2.30422,0.0806168,0.0719062,-0.00764269,1.58073,0.0513093,0.121213,0.0622196,0.517626
88,1.79534,1.70273,0.968454,-2.32592,0.0686325,0.0587891,-0.00637616,1.60184,0.0427518,0.157943,0.063905,0.510076
89,1.79465,1.70811,0.968725,-2.35487,0.0689129,0.0523828,-0.00553799,1.61909,0.0706543,0.297022,0.0643942,0.426563
90,1.79583,1.70954,0.965823,-2.38445,0.0783242,0.0515771,-0.00507715,1.61963,0.0881211,0.283815,0.0631937,0.411918
91,1.79504,1.71209,0.964233,-2.41105,0.0741225,0.0584791,-0.00557566,1.63597,0.0789003,0.335473,0.0671348,0.445574
92,1.79504,1.71209,0.964233,-2.41105,0.0741225,0.0584791,-0.00557566,1.63597,0.0789003,0.335473,0.0671348,0.445574
93,1.796,1.71472,0.962861,-2.44119,0.0746576,0.061038,-0.00556924,1.64229,0.0625586,0.306078,0.0664127,0.465594
94,1.79543,1.71771,0.963404,-2.46164,0.0732832,0.0644057,-0.00570885,1.6531,0.0560485,0.219159,0.0676147,0.488963
95,1.79177,1.7242,0.961583,-2.47523,0.058912,0.0648411,-0.00581611,1.66806,0.0575425,0.176894,0.0676473,0.48089
96,1.79177,1.7242,0.961583,-2.47523,0.058912,0.0648411,-0.00581611,1.66806,0.0575425,0.176894,0.0676473,0.48089
97,1.79176,1.72488,0.962339,-2.48592,0.0661258,0.066257,-0.0057239,1.66208,0.0510676,0.386804,0.0705811,0.467289
98,1.78903,1.72605,0.962517,-2.49518,0.0755689,0.0720863,-0.00593316,1.6596,0.0450082,0.3504,0.074079,0.495748
99,1.787,1.72819,0.961983,-2.50304,0.0738218,0.0745903,-0.00607118,1.66702,0.0490756,0.379729,0.0736714,0.479485
0,1.84402,1.76549,0.979505,-2.34398,0.0690594,0.185776,-0.017514,2.17274,0.581312,1.98695,0.160503,0.469332
1,1.84608,1.76785,0.982452,-2.33964,0.0738159,0.186322,-0.017424,2.16509,0.589547,2.00991,0.16385,0.474444
2,1.8409,1.7651,0.97977,-2.35644,0.0729886,0.180393,-0.0165631,2.18097,0.574976,1.99911,0.16207,0.484764
3,1.8409,1.7651,0.97977,-2.35644,0.0729886,0.180393,-0.0165631,2.18097,0.574976,1.99911,0.16207,0.484764
4,1.84337,1.76761,0.983342,-2.34927,0.0751073,0.170753,-0.0157085,2.16352,0.579251,2.04075,0.167101,0.478469
5,1.8401,1.76506,0.980448,-2.35876,0.0737854,0.17498,-0.0159756,2.17827,0.572032,1.99417,0.159549,0.469745
