69,0.52873,-0.27854,0.20651,0.28828,-0.29813,0.27155
70,0.53417,-0.27811,0.20747,0.2938,-0.29603,0.27341
71,0.53916,-0.27799,0.20813,0.2989,-0.29419,0.27502
72,0.54374,-0.27804,0.20863,0.30359,-0.29256,0.27644
73,0.5479,-0.27814,0.20907,0.30787,-0.2911,0.27773
74,0.55162,-0.27821,0.20953,0.31171,-0.28977,0.27894
75,0.55492,-0.2782,0.21003,0.31513,-0.28852,0.28009
76,0.55784,-0.27813,0.21055,0.31817,-0.28733,0.28119
77,0.56048,-0.27803,0.21103,0.32093,-0.28619,0.2822
78,0.56294,-0.27792,0.2114,0.32352,-0.28507,0.2831
79,0.56533,-0.27782,0.21161,0.32605,-0.28396,0.28387
80,0.56774,-0.27773,0.21162,0.32863,-0.28283,0.2845
81,0.57027,-0.27761,0.21144,0.33135,-0.28163,0.28499
82,0.573,-0.27741,0.21106,0.3343,-0.28033,0.28537
83,0.57602,-0.27704,0.21054,0.33756,-0.27886,0.28568
84,0.57939,-0.27641,0.20994,0.34121,-0.27716,0.28597
85,0.58316,-0.27542,0.20933,0.34526,-0.27516,0.28629
86,0.58728,-0.27403,0.20877,0.34969,-0.27285,0.28671
87,0.59167,-0.27223,0.20832,0.35439,-0.27024,0.28725
88,0.59614,-0.27013,0.20799,0.35918,-0.26744,0.2879
89,0.60052,-0.26786,0.20777,0.36386,-0.26458,0.28864
90,0.6046,-0.2656,0.20763,0.36824,-0.26181,0.28941
91,0.60824,-0.26352,0.20751,0.37217,-0.25927,0.29016
92,0.61139,-0.26176,0.20739,0.3756,-0.2571,0.29085
93,0.61403,-0.26041,0.20722,0.37849,-0.25535,0.29143
94,0.6162,-0.25952,0.20701,0.3809,-0.25407,0.2919
95,0.61798,-0.25912,0.20677,0.38291,-0.25329,0.29226
96,0.6195,-0.25918,0.20652,0.38461,-0.25298,0.29252
97,0.62087,-0.25967,0.20634,0.38614,-0.25312,0.29273
98,0.61674,-0.26149,0.19732,0.38322,-0.25302,0.28672
99,0.61635,-0.26146,0.19566,0.38324,-0.25151,0.28591
