0,0.068646,-0.30503,-0.13292,-0.048965,-0.28406,0.087181
1,0.069279,-0.30511,-0.13294,-0.048729,-0.28402,0.086917
2,0.069587,-0.30513,-0.13302,-0.048554,-0.28396,0.086751
3,0.069709,-0.30508,-0.13311,-0.048403,-0.28387,0.08666
4,0.069725,-0.30495,-0.1332,-0.048258,-0.28378,0.086636
5,0.069682,-0.30473,-0.13326,-0.048115,-0.28367,0.086681
6,0.069616,-0.30444,-0.13325,-0.047989,-0.28359,0.086801
7,0.069579,-0.30417,-0.13314,-0.047915,-0.28356,0.086989
8,0.069643,-0.30408,-0.13288,-0.047928,-0.28365,0.087217
9,0.069898,-0.30431,-0.13245,-0.048036,-0.2839,0.087444
10,0.070426,-0.30491,-0.13185,-0.048201,-0.2843,0.087649
11,0.071278,-0.30579,-0.13103,-0.048372,-0.28483,0.087851
12,0.072466,-0.30686,-0.12998,-0.048521,-0.28543,0.088086
13,0.073962,-0.30802,-0.12868,-0.04865,-0.28609,0.08838
14,0.075697,-0.30922,-0.12718,-0.048776,-0.28678,0.088729
15,0.077586,-0.31042,-0.12555,-0.048906,-0.28749,0.089095
16,0.079553,-0.31159,-0.12392,-0.049028,-0.28823,0.089411
17,0.081548,-0.3127,-0.12241,-0.049104,-0.289,0.089598
18,0.083577,-0.31377,-0.12101,-0.049078,-0.28984,0.089619
19,0.085735,-0.31487,-0.11955,-0.048916,-0.29077,0.089559
20,0.088213,-0.31617,-0.11756,-0.048642,-0.29187,0.089683
21,0.091242,-0.31787,-0.1145,-0.048341,-0.29316,0.090327
22,0.094963,-0.32006,-0.11014,-0.048082,-0.29466,0.09168
23,0.099366,-0.3227,-0.10466,-0.047838,-0.29632,0.093655
24,0.1043,-0.32561,-0.098593,-0.047466,-0.29811,0.095973
25,0.1095,-0.32856,-0.09253,-0.046769,-0.29996,0.098304
26,0.11462,-0.3313,-0.087,-0.045592,-0.3018,0.10039
27,0.1193,-0.33365,-0.082276,-0.043938,-0.30356,0.10213
28,0.12344,-0.33559,-0.078162,-0.042039,-0.30521,0.1037
29,0.1273,-0.33737,-0.073973,-0.040248,-0.30683,0.10544
30,0.13141,-0.33937,-0.068888,-0.038812,-0.30862,0.10771
31,0.13616,-0.34192,-0.062417,-0.037724,-0.31075,0.11066
32,0.1416,-0.34511,-0.054614,-0.036757,-0.31331,0.11422
33,0.14747,-0.3488,-0.046017,-0.035581,-0.31624,0.1181
34,0.15345,-0.3526,-0.037402,-0.033919,-0.31932,0.12196
35,0.15931,-0.35616,-0.029436,-0.031683,-0.3223,0.12552
36,0.16497,-0.35925,-0.022411,-0.028992,-0.32497,0.12863
37,0.17041,-0.36186,-0.016254,-0.026056,-0.32729,0.13132
38,0.17566,-0.36411,-0.010699,-0.023034,-0.32931,0.1337
39,0.18079,-0.36615,-0.0054416,-0.019977,-0.33114,0.13594
40,0.18594,-0.36816,-0.00017696,-0.016849,-0.33292,0.13819
41,0.19126,-0.37031,0.0054033,-0.013553,-0.3348,0.14064
42,0.19694,-0.37274,0.011603,-0.0099634,-0.33692,0.14346
43,0.20313,-0.37556,0.018648,-0.0059801,-0.33938,0.14679
44,0.20984,-0.37875,0.026544,-0.0015859,-0.3422,0.15067
45,0.21685,-0.3821,0.03495,0.0031057,-0.34523,0.1549
46,0.22383,-0.38534,0.043245,0.0078857,-0.34825,0.15915
47,0.23047,-0.38817,0.050805,0.012562,-0.35099,0.16305
48,0.23661,-0.39047,0.057262,0.017057,-0.35335,0.16637
49,0.24233,-0.39227,0.062562,0.021415,-0.35531,0.16908
50,0.24776,-0.39368,0.066854,0.02575,-0.35694,0.17123
51,0.25312,-0.39483,0.070377,0.03019,-0.35835,0.17296
52,0.25857,-0.39583,0.073392,0.034842,-0.35962,0.1744
53,0.26423,-0.3968,0.076166,0.039772,-0.36085,0.17572
54,0.27018,-0.39782,0.078961,0.045,-0.3621,0.17707
55,0.27645,-0.39898,0.08202,0.050496,-0.36345,0.1786
56,0.283,-0.40033,0.085535,0.056197,-0.36493,0.18043
57,0.28977,-0.4019,0.089607,0.06202,-0.36657,0.18262
58,0.29666,-0.40369,0.094218,0.067892,-0.36837,0.18518
59,0.3036,-0.40565,0.099234,0.073769,-0.37027,0.18804
60,0.31053,-0.4077,0.10445,0.079642,-0.37224,0.19109
61,0.31742,-0.40978,0.10963,0.085529,-0.37419,0.19418
62,0.32424,-0.41179,0.11458,0.091455,-0.37608,0.19721
63,0.33101,-0.41367,0.11917,0.097441,-0.37786,0.20008
64,0.33551,-0.41267,0.12179,0.10148,-0.37721,0.20169
65,0.34437,-0.41687,0.12704,0.1096,-0.38097,0.20522
66,0.35093,-0.41816,0.13034,0.11572,-0.38227,0.20749
67,0.35739,-0.41921,0.13329,0.12183,-0.38338,0.20958
68,0.36371,-0.42004,0.13593,0.12787,-0.38429,0.21152
69,0.36985,-0.42063,0.13831,0.1338,-0.385,0.21333
70,0.3758,-0.42099,0.14047,0.13958,-0.38549,0.21503
71,0.38153,-0.42112,0.14241,0.14519,-0.38578,0.21663
72,0.38704,-0.42104,0.14415,0.15062,-0.38586,0.21813
73,0.39237,-0.4208,0.14567,0.1559,-0.38576,0.21954
74,0.39756,-0.42044,0.14697,0.16111,-0.38553,0.22084
75,0.40269,-0.42004,0.14804,0.1663,-0.38521,0.22205
76,0.40783,-0.41967,0.14887,0.17155,-0.38485,0.22317
77,0.41301,-0.41939,0.14948,0.17692,-0.38449,0.22421
78,0.41827,-0.41924,0.1499,0.18243,-0.38415,0.22519
79,0.42359,-0.41922,0.15013,0.18806,-0.38383,0.22612
80,0.42893,-0.41933,0.15022,0.19377,-0.38352,0.22701
81,0.44419,-0.42704,0.15914,0.20962,-0.38686,0.23609
82,0.4395,-0.4198,0.15004,0.20522,-0.38289,0.22868
83,0.44463,-0.4201,0.14982,0.21083,-0.38254,0.22947
84,0.4496,-0.42042,0.14953,0.21631,-0.38216,0.23023
85,0.45439,-0.42072,0.14919,0.22161,-0.38176,0.23095
86,0.45898,-0.42101,0.14882,0.22672,-0.38133,0.23164
87,0.46337,-0.42126,0.14842,0.23161,-0.38088,0.23229
88,0.46755,-0.42148,0.148,0.2363,-0.38043,0.23291
89,0.47154,-0.42166,0.14757,0.24078,-0.37997,0.2335
90,0.47535,-0.4218,0.14714,0.24507,-0.37952,0.23405
91,0.479,-0.42192,0.14669,0.24918,-0.37907,0.23458
92,0.48251,-0.42202,0.14624,0.25315,-0.37864,0.23507
93,0.4859,-0.42211,0.14578,0.25698,-0.37823,0.23553
94,0.4892,-0.4222,0.14532,0.2607,-0.37784,0.23597
95,0.49243,-0.42229,0.14484,0.26434,-0.37749,0.23637
96,0.48451,-0.41365,0.14228,0.25762,-0.368,0.23594
97,0.48748,-0.41256,0.14102,0.2612,-0.36658,0.23582
98,0.48782,-0.41049,0.13692,0.26232,-0.36492,0.23373
99,0.48997,-0.40733,0.13792,0.26468,-0.36198,0.23527
