0,-0.023324,-1.33068,0.809669,1.55207,-0.00922241,-0.0707849,0.000569763,1.52339,0.021349,-0.269529,0.125314,0.278939
1,-0.023324,-1.33068,0.809669,1.55207,-0.00922241,-0.0707849,0.000569763,1.52339,0.021349,-0.269529,0.125314,0.278939
2,-0.023722,-1.33069,0.808163,1.55687,-0.00938675,-0.0702675,0.00057561,1.52117,0.0191949,-0.252057,0.123468,0.287544
3,-0.023722,-1.33069,0.808163,1.55687,-0.00938675,-0.0702675,0.00057561,1.52117,0.0191949,-0.252057,0.123468,0.287544
4,-0.024803,-1.33121,0.808067,1.56297,-0.00914889,-0.0692624,0.000552711,1.51922,0.0209573,-0.27824,0.124264,0.292967
5,-0.024803,-1.33121,0.808067,1.56297,-0.00914889,-0.0692624,0.000552711,1.51922,0.0209573,-0.27824,0.124264,0.292967
6,-0.024803,-1.33121,0.808067,1.56297,-0.00914889,-0.0692624,0.000552711,1.51922,0.0209573,-0.27824,0.124264,0.292967
7,-0.024803,-1.33121,0.808067,1.56297,-0.00914889,-0.0692624,0.000552711,1.51922,0.0209573,-0.27824,0.124264,0.292967
8,-0.025637,-1.33105,0.805842,1.5678,-0.00918982,-0.0699283,0.000560582,1.51667,0.02432,-0.288365,0.12087,0.30002
9,-0.026467,-1.33214,0.808154,1.57376,-0.0084639,-0.0696063,0.000514139,1.51165,0.0298379,-0.317636,0.123204,0.304963
10,-0.026467,-1.33214,0.808154,1.57376,-0.0084639,-0.0696063,0.000514139,1.51165,0.0298379,-0.317636,0.123204,0.304963
11,-0.026467,-1.33214,0.808154,1.57376,-0.0084639,-0.0696063,0.000514139,1.51165,0.0298379,-0.317636,0.123204,0.304963
12,-0.026467,-1.33214,0.808154,1.57376,-0.0084639,-0.0696063,0.000514139,1.51165,0.0298379,-0.317636,0.123204,0.304963
13,-0.0275,-1.33288,0.809234,1.58014,-0.00900372,-0.0694228,0.00054538,1.50839,0.0358189,-0.341061,0.121802,0.30769
14,-0.02926,-1.33312,0.809644,1.59457,-0.00953123,-0.0712186,0.00059219,1.50466,0.0415902,-0.392194,0.116861,0.337864
15,-0.02926,-1.33312,0.809644,1.59457,-0.00953123,-0.0712186,0.00059219,1.50466,0.0415902,-0.392194,0.116861,0.337864
16,-0.02926,-1.33312,0.809644,1.59457,-0.00953123,-0.0712186,0.00059219,1.50466,0.0415902,-0.392194,0.116861,0.337864
17,-0.03001,-1.33297,0.808787,1.60708,-0.011048,-0.0721333,0.000695898,1.50119,0.0502928,-0.442761,0.114593,0.376885
